rank,player_name_raw,player_name_key,recommendation_season,league,team,source,source_id,model_setup,score,reason_summary,games,minutes,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,points_per_36,usage_proxy,ts_pct,efg_pct,fg_pct,three_pct,ft_pct,field_goal_attempts,three_point_attempts,free_throw_attempts,data_completeness_score,has_prior_cba_experience_before_t,prior_cba_seasons_before_t,prior_cba_last_seen_gap,has_previous_season_record,points_per_36_trend,usage_proxy_trend,ts_pct_trend,minutes_per_game_trend,height,weight,age,birth_year,birth_date,biodata_source,biodata_notes,position,country,last_affiliation,age_at_recommendation_season,official_player_url,official_stats_url,official_search_url,nba_stats_url,euroleague_profile_or_search_url,league_official_search_url,video_search_query,youtube_search_url,google_video_search_url,youtube_highlight_search_url,cba_video_search_query,is_current_recommendation_season,export_scope,input_dataset_used,season,source_id_playerseason,league_playerseason,nba_player_id,birthdate,school,season_exp,rosterstatus,biodata_match_confidence,biodata_match_method,cache_status,cached_at
167,Sasha Vezenkov,sashavezenkov,2024-2025,EuroLeague,Olympiacos Piraeus,euroleague_api,euroleague_api,common CBA source league pool + rule-based baseline,1.1651317731266555,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,30.39342105263158,,,,,,,23.452443828737177,0.5184016624096282,0.674,,,,,,,,1.0,0,0,,1,1.78596713889333,0.0233828547041682,0.021,1.1500877192982522,,,,,,,,,,,,,,https://www.google.com/search?q=%22Sasha+Vezenkov%22+%22EuroLeague%22+official+basketball+stats,,https://www.google.com/search?q=site%3Aeuroleaguebasketball.net%2Feuroleague%2Fplayers+%22Sasha+Vezenkov%22,https://www.google.com/search?q=site%3Aeuroleaguebasketball.net%2Feuroleague%2Fplayers+%22Sasha+Vezenkov%22,Sasha Vezenkov EuroLeague basketball highlights,https://www.youtube.com/results?search_query=Sasha+Vezenkov+EuroLeague+basketball+highlights,https://www.google.com/search?tbm=vid&q=Sasha+Vezenkov+EuroLeague+basketball+highlights,https://www.youtube.com/results?search_query=Sasha+Vezenkov+EuroLeague+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2020-2021,euroleague_api,EuroLeague,,,,,,,,,
168,Jarrett Culver,jarrettculver,2024-2025,G League,OSC,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.1628905151402362,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,27.6,,,,,,,18.13043478260869,0.483623188405797,0.594,,,,,,,,1.0,0,0,,1,-5.236024844720504,-0.1612215320910973,0.021,-4.600000000000001,,,,,,nba_api,,,,,,https://www.nba.com/stats/player/1629633,https://www.nba.com/stats/player/1629633,https://www.google.com/search?q=%22Jarrett+Culver%22+%22G+League%22+official+basketball+stats,https://www.nba.com/stats/player/1629633,,https://www.google.com/search?q=%22Jarrett+Culver%22+%22G+League%22+official+basketball+stats,Jarrett Culver G League basketball highlights,https://www.youtube.com/results?search_query=Jarrett+Culver+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Jarrett+Culver+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Jarrett+Culver+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2022-2023,gleague_nba_api,G League,1629633.0,,,,,high,exact_player_name_key_unique,matched_static_only_commonplayerinfo_skipped_after_limit_or_failure,2026-06-03T12:34:07.254440+00:00
169,Julian Phillips,julianphillips,2024-2025,G League,WCB,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.1626984883287887,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,30.3,,,,,,,21.386138613861387,0.6376237623762376,0.466,,,,,,,,1.0,0,0,,1,1.7497749774977471,0.1930783078307831,-0.2399999999999999,-0.5000000000000036,,,,,,nba_api,,,,,,https://www.nba.com/stats/player/1641763,https://www.nba.com/stats/player/1641763,https://www.google.com/search?q=%22Julian+Phillips%22+%22G+League%22+official+basketball+stats,https://www.nba.com/stats/player/1641763,,https://www.google.com/search?q=%22Julian+Phillips%22+%22G+League%22+official+basketball+stats,Julian Phillips G League basketball highlights,https://www.youtube.com/results?search_query=Julian+Phillips+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Julian+Phillips+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Julian+Phillips+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2023-2024,gleague_nba_api,G League,1641763.0,,,,,high,exact_player_name_key_unique,matched_static_only_commonplayerinfo_skipped_after_limit_or_failure,2026-06-03T12:34:07.256445+00:00
170,Jean Montero,jeanmontero,2024-2025,EuroCup,Valencia Basket,euroleague_api,euroleague_api,common CBA source league pool + rule-based baseline,1.1625642935565497,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,22.434313725490195,,,,,,,21.18183804571079,0.6326023685705545,0.546,,,,,,,,1.0,0,0,,0,,,,,,,,,,,,,,,,,,https://www.google.com/search?q=%22Jean+Montero%22+%22EuroCup%22+official+basketball+stats,,https://www.google.com/search?q=site%3Aeuroleaguebasketball.net%2Feuroleague%2Fplayers+%22Jean+Montero%22,https://www.google.com/search?q=site%3Aeuroleaguebasketball.net%2Feuroleague%2Fplayers+%22Jean+Montero%22,Jean Montero EuroCup basketball highlights,https://www.youtube.com/results?search_query=Jean+Montero+EuroCup+basketball+highlights,https://www.google.com/search?tbm=vid&q=Jean+Montero+EuroCup+basketball+highlights,https://www.youtube.com/results?search_query=Jean+Montero+EuroCup+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2024-2025,euroleague_api,EuroCup,,,,,,,,,
171,Tony Bradley,tonybradley,2024-2025,G League,CPS,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.1591476595405783,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,27.0,,,,,,,22.4,0.4721481481481482,0.761,,,,,,,,1.0,0,0,,1,-1.976681614349772,-0.0639953496096993,0.033,4.699999999999999,,,,,,nba_api,,,,,,https://www.nba.com/stats/player/1628396,https://www.nba.com/stats/player/1628396,https://www.google.com/search?q=%22Tony+Bradley%22+%22G+League%22+official+basketball+stats,https://www.nba.com/stats/player/1628396,,https://www.google.com/search?q=%22Tony+Bradley%22+%22G+League%22+official+basketball+stats,Tony Bradley G League basketball highlights,https://www.youtube.com/results?search_query=Tony+Bradley+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Tony+Bradley+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Tony+Bradley+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2018-2019,gleague_nba_api,G League,1628396.0,,,,,high,exact_player_name_key_unique,matched_static_only_commonplayerinfo_skipped_after_limit_or_failure,2026-06-03T12:34:07.256445+00:00
172,Jalen Crutcher,jalencrutcher,2024-2025,G League,BHM,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.157504598310196,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,37.1,,,,,,,18.82479784366577,0.5078167115902965,0.614,,,,,,,,1.0,0,0,,1,2.337841321926639,0.0654978710105864,0.002,2.6000000000000014,,,,,,nba_api,,,,,,https://www.nba.com/stats/player/1630622,https://www.nba.com/stats/player/1630622,https://www.google.com/search?q=%22Jalen+Crutcher%22+%22G+League%22+official+basketball+stats,https://www.nba.com/stats/player/1630622,,https://www.google.com/search?q=%22Jalen+Crutcher%22+%22G+League%22+official+basketball+stats,Jalen Crutcher G League basketball highlights,https://www.youtube.com/results?search_query=Jalen+Crutcher+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Jalen+Crutcher+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Jalen+Crutcher+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2021-2022,gleague_nba_api,G League,1630622.0,,,,,high,exact_player_name_key_unique,matched_static_only_commonplayerinfo_skipped_after_limit_or_failure,2026-06-03T12:34:07.256445+00:00
173,Boo Buie III,boobuie,2024-2025,G League,WES,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.1554460758769445,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,21.5,,,,,,,18.586046511627902,0.5285581395348837,0.553,,,,,,,,1.0,0,0,,0,,,,,,,,,,nba_api,,,,,,,,https://www.google.com/search?q=site%3Anba.com%2Fstats+%22Boo+Buie+III%22+basketball,,,https://www.google.com/search?q=site%3Anba.com%2Fstats+%22Boo+Buie+III%22+basketball,Boo Buie III G League basketball highlights,https://www.youtube.com/results?search_query=Boo+Buie+III+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Boo+Buie+III+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Boo+Buie+III+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2024-2025,gleague_nba_api,G League,,,,,,none,nba_static_players_name_key,no_confident_unique_match,2026-06-03T12:34:07.256445+00:00
174,Terquavion Smith,terquavionsmith,2024-2025,G League,RCR,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.1551033567471056,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,23.0,,,,,,,19.095652173913045,0.6546086956521739,0.467,,,,,,,,1.0,0,0,,1,-7.553698475437606,-0.0488977978543194,-0.0979999999999999,-7.800000000000001,,,,,,nba_api,,,,,,https://www.nba.com/stats/player/1631173,https://www.nba.com/stats/player/1631173,https://www.google.com/search?q=%22Terquavion+Smith%22+%22G+League%22+official+basketball+stats,https://www.nba.com/stats/player/1631173,,https://www.google.com/search?q=%22Terquavion+Smith%22+%22G+League%22+official+basketball+stats,Terquavion Smith G League basketball highlights,https://www.youtube.com/results?search_query=Terquavion+Smith+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Terquavion+Smith+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Terquavion+Smith+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2023-2024,gleague_nba_api,G League,1631173.0,,,,,high,exact_player_name_key_unique,matched_static_only_commonplayerinfo_skipped_after_limit_or_failure,2026-06-03T12:34:07.256445+00:00
175,Antoine Davis,antoinedavis,2024-2025,G League,STO,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.1536757762731205,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,11.2,,,,,,,20.25,0.6496428571428572,0.469,,,,,,,,1.0,0,0,,1,-2.0775261324041843,0.0687369337979094,-0.12,-17.5,,,,,,nba_api,,,,,,,,https://www.google.com/search?q=site%3Anba.com%2Fstats+%22Antoine+Davis%22+basketball,,,https://www.google.com/search?q=site%3Anba.com%2Fstats+%22Antoine+Davis%22+basketball,Antoine Davis G League basketball highlights,https://www.youtube.com/results?search_query=Antoine+Davis+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Antoine+Davis+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Antoine+Davis+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2023-2024,gleague_nba_api,G League,,,,,,none,nba_static_players_name_key,no_confident_unique_match,2026-06-03T12:34:07.256445+00:00
176,Jack McVeigh,jackmcveigh,2024-2025,G League,RGV,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.1536421863737985,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,30.7,,,,,,,18.996742671009773,0.4786970684039088,0.596,,,,,,,,1.0,0,0,,0,,,,,,,,,,nba_api,,,,,,https://www.nba.com/stats/player/1629098,https://www.nba.com/stats/player/1629098,https://www.google.com/search?q=%22Jack+McVeigh%22+%22G+League%22+official+basketball+stats,https://www.nba.com/stats/player/1629098,,https://www.google.com/search?q=%22Jack+McVeigh%22+%22G+League%22+official+basketball+stats,Jack McVeigh G League basketball highlights,https://www.youtube.com/results?search_query=Jack+McVeigh+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Jack+McVeigh+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Jack+McVeigh+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2024-2025,gleague_nba_api,G League,1629098.0,,,,,high,exact_player_name_key_unique,matched_static_only_commonplayerinfo_skipped_after_limit_or_failure,2026-06-03T12:34:07.270116+00:00
177,Craig Porter Jr.,craigporter,2024-2025,G League,CLC,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.1535602739863513,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,34.0,,,,,,,19.058823529411764,0.5282352941176471,0.604,,,,,,,,1.0,0,0,,1,-4.18293471234648,-0.1278086619263089,-0.035,-2.3999999999999986,,,,,,nba_api,,,,,,https://www.nba.com/stats/player/1641854,https://www.nba.com/stats/player/1641854,https://www.google.com/search?q=%22Craig+Porter+Jr.%22+%22G+League%22+official+basketball+stats,https://www.nba.com/stats/player/1641854,,https://www.google.com/search?q=%22Craig+Porter+Jr.%22+%22G+League%22+official+basketball+stats,Craig Porter Jr. G League basketball highlights,https://www.youtube.com/results?search_query=Craig+Porter+Jr.+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Craig+Porter+Jr.+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Craig+Porter+Jr.+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2023-2024,gleague_nba_api,G League,1641854.0,,,,,high,exact_player_name_key_unique,matched_static_only_commonplayerinfo_skipped_after_limit_or_failure,2026-06-03T12:34:07.270116+00:00
178,Jaylen Martin,jaylenmartin,2024-2025,G League,CCG,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.1535401964617944,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,28.0,,,,,,,18.128571428571423,0.4972857142857143,0.542,,,,,,,,1.0,0,0,,1,0.1285714285714227,0.0418385598141697,-0.0859999999999999,3.3999999999999986,,,,,,nba_api,,,,,,https://www.nba.com/stats/player/1641798,https://www.nba.com/stats/player/1641798,https://www.google.com/search?q=%22Jaylen+Martin%22+%22G+League%22+official+basketball+stats,https://www.nba.com/stats/player/1641798,,https://www.google.com/search?q=%22Jaylen+Martin%22+%22G+League%22+official+basketball+stats,Jaylen Martin G League basketball highlights,https://www.youtube.com/results?search_query=Jaylen+Martin+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Jaylen+Martin+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Jaylen+Martin+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2023-2024,gleague_nba_api,G League,1641798.0,,,,,high,exact_player_name_key_unique,matched_static_only_commonplayerinfo_skipped_after_limit_or_failure,2026-06-03T12:34:07.270116+00:00
179,Miles Norris,milesnorris,2024-2025,G League,MNE,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.1528433838698604,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,30.4,,,,,,,19.42105263157895,0.4735526315789473,0.616,,,,,,,,1.0,0,0,,1,4.430888697152717,0.1185362381363243,-0.006,-0.1000000000000014,,,,,,nba_api,,,,,,https://www.nba.com/stats/player/1641936,https://www.nba.com/stats/player/1641936,https://www.google.com/search?q=%22Miles+Norris%22+%22G+League%22+official+basketball+stats,https://www.nba.com/stats/player/1641936,,https://www.google.com/search?q=%22Miles+Norris%22+%22G+League%22+official+basketball+stats,Miles Norris G League basketball highlights,https://www.youtube.com/results?search_query=Miles+Norris+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Miles+Norris+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Miles+Norris+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2023-2024,gleague_nba_api,G League,1641936.0,,,,,high,exact_player_name_key_unique,matched_static_only_commonplayerinfo_skipped_after_limit_or_failure,2026-06-03T12:34:07.277522+00:00
180,Colby Jones,colbyjones,2024-2025,G League,CCG,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.150609599877166,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,31.2,,,,,,,17.769230769230774,0.5037179487179487,0.571,,,,,,,,1.0,0,0,,1,-1.975921585339865,-0.0411019958803892,-0.039,-4.900000000000002,,,,,,nba_api,,,,,,https://www.nba.com/stats/player/1641732,https://www.nba.com/stats/player/1641732,https://www.google.com/search?q=%22Colby+Jones%22+%22G+League%22+official+basketball+stats,https://www.nba.com/stats/player/1641732,,https://www.google.com/search?q=%22Colby+Jones%22+%22G+League%22+official+basketball+stats,Colby Jones G League basketball highlights,https://www.youtube.com/results?search_query=Colby+Jones+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Colby+Jones+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Colby+Jones+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2023-2024,gleague_nba_api,G League,1641732.0,,,,,high,exact_player_name_key_unique,matched_static_only_commonplayerinfo_skipped_after_limit_or_failure,2026-06-03T12:34:07.281533+00:00
181,Moses Brown,mosesbrown,2024-2025,G League,WES,gleague_nba_api,gleague_nba_api,common CBA source league pool + rule-based baseline,1.1496896973698532,High-ranked candidate from a common CBA source league with strong usage/scoring profile.,,,32.2,,,,,,,20.459627329192543,0.499503105590062,0.646,,,,,,,,1.0,0,0,,1,4.259627329192544,-0.0914968944099379,0.23,12.200000000000005,,,,,,nba_api,,,,,,https://www.nba.com/stats/player/1629650,https://www.nba.com/stats/player/1629650,https://www.google.com/search?q=%22Moses+Brown%22+%22G+League%22+official+basketball+stats,https://www.nba.com/stats/player/1629650,,https://www.google.com/search?q=%22Moses+Brown%22+%22G+League%22+official+basketball+stats,Moses Brown G League basketball highlights,https://www.youtube.com/results?search_query=Moses+Brown+G+League+basketball+highlights,https://www.google.com/search?tbm=vid&q=Moses+Brown+G+League+basketball+highlights,https://www.youtube.com/results?search_query=Moses+Brown+G+League+basketball+highlights,,True,latest_season_only,E:\Project cba\data\reports\context_feature_topk_predictions.csv,2019-2020,gleague_nba_api,G League,1629650.0,,,,,high,exact_player_name_key_unique,matched_static_only_commonplayerinfo_skipped_after_limit_or_failure,2026-06-03T12:34:07.283537+00:00
